symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TSLA,2017-10-12 00:00:00+00:00,355.68,359.78,352.64,352.95,4047318,71.136,71.956,70.528,70.59,20236590,0.0,1.0
TSLA,2017-10-13 00:00:00+00:00,355.57,358.49,353.68,356.98,3528413,71.114,71.698,70.736,71.396,17642065,0.0,1.0
TSLA,2017-10-16 00:00:00+00:00,350.6,354.48,347.16,353.76,5353262,70.12,70.896,69.432,70.752,26766310,0.0,1.0
TSLA,2017-10-17 00:00:00+00:00,355.75,356.22,350.07,350.91,3280670,71.15,71.244,70.014,70.182,16403350,0.0,1.0
TSLA,2017-10-18 00:00:00+00:00,359.65,363.0,354.13,355.97,4898808,71.93,72.6,70.826,71.194,24494040,0.0,1.0
TSLA,2017-10-19 00:00:00+00:00,351.81,357.1465,348.2,355.56,5032884,70.362,71.4293,69.64,71.112,25164420,0.0,1.0
TSLA,2017-10-20 00:00:00+00:00,345.1,354.55,344.34,352.69,4888221,69.02,70.91,68.868,70.538,24441105,0.0,1.0
TSLA,2017-10-23 00:00:00+00:00,337.02,349.95,336.25,349.88,5715817,67.404,69.99,67.25,69.976,28579085,0.0,1.0
TSLA,2017-10-24 00:00:00+00:00,337.34,342.8,336.16,338.8,4463807,67.468,68.56,67.232,67.76,22319035,0.0,1.0
TSLA,2017-10-25 00:00:00+00:00,325.84,337.5,323.56,336.7,8547764,65.168,67.5,64.712,67.34,42738820,0.0,1.0
TSLA,2017-10-26 00:00:00+00:00,326.17,330.23,323.2,327.78,4980316,65.234,66.046,64.64,65.556,24901580,0.0,1.0
TSLA,2017-10-27 00:00:00+00:00,320.87,324.59,316.66,319.75,6942493,64.174,64.918,63.332,63.95,34712465,0.0,1.0
TSLA,2017-10-30 00:00:00+00:00,320.08,323.78,317.25,319.18,4236029,64.016,64.756,63.45,63.836,21180145,0.0,1.0
TSLA,2017-10-31 00:00:00+00:00,331.53,331.95,320.18,320.23,5532647,66.306,66.39,64.036,64.046,27663235,0.0,1.0
TSLA,2017-11-01 00:00:00+00:00,321.08,332.6089,320.26,332.25,7028856,64.216,66.52178,64.052,66.45,35144280,0.0,1.0
TSLA,2017-11-02 00:00:00+00:00,299.26,308.69,292.63,300.13,19731322,59.852,61.738,58.526,60.026,98656610,0.0,1.0
TSLA,2017-11-03 00:00:00+00:00,306.09,306.25,295.13,299.5,8835157,61.218,61.25,59.026,59.9,44175785,0.0,1.0
TSLA,2017-11-06 00:00:00+00:00,302.78,307.5,299.01,307.0,6463227,60.556,61.5,59.802,61.4,32316135,0.0,1.0
TSLA,2017-11-07 00:00:00+00:00,306.05,306.5,300.03,301.02,5209573,61.21,61.3,60.006,60.204,26047865,0.0,1.0
TSLA,2017-11-08 00:00:00+00:00,304.39,306.89,301.3001,305.5,4703127,60.878,61.378,60.26002,61.1,23515635,0.0,1.0
TSLA,2017-11-09 00:00:00+00:00,302.99,304.46,296.3,302.5,5419497,60.598,60.892,59.26,60.5,27097485,0.0,1.0
TSLA,2017-11-10 00:00:00+00:00,302.99,308.36,301.85,302.5,4600097,60.598,61.672,60.37,60.5,23000485,0.0,1.0
TSLA,2017-11-13 00:00:00+00:00,315.4,316.8,299.11,300.13,7536669,63.08,63.36,59.822,60.026,37683345,0.0,1.0
TSLA,2017-11-14 00:00:00+00:00,308.7,316.35,306.9,315.0,5676100,61.74,63.27,61.38,63.0,28380500,0.0,1.0
TSLA,2017-11-15 00:00:00+00:00,311.3,312.49,301.5,306.01,5909055,62.26,62.498,60.3,61.202,29545275,0.0,1.0
TSLA,2017-11-16 00:00:00+00:00,312.5,318.14,311.3,313.99,5822100,62.5,63.628,62.26,62.798,29110500,0.0,1.0
TSLA,2017-11-17 00:00:00+00:00,315.05,326.67,313.15,325.67,13682753,63.01,65.334,62.63,65.134,68413765,0.0,1.0
TSLA,2017-11-20 00:00:00+00:00,308.74,315.5,304.75,313.79,8247700,61.748,63.1,60.95,62.758,41238500,0.0,1.0
TSLA,2017-11-21 00:00:00+00:00,317.81,318.23,308.71,310.86,7230570,63.562,63.646,61.742,62.172,36152850,0.0,1.0
TSLA,2017-11-22 00:00:00+00:00,312.6,317.42,311.84,316.77,4890091,62.52,63.484,62.368,63.354,24450455,0.0,1.0
TSLA,2017-11-24 00:00:00+00:00,315.55,316.41,311.0,313.79,3242220,63.11,63.282,62.2,62.758,16211100,0.0,1.0
TSLA,2017-11-27 00:00:00+00:00,316.81,317.34,309.51,313.25,4524921,63.362,63.468,61.902,62.65,22624605,0.0,1.0
TSLA,2017-11-28 00:00:00+00:00,317.55,320.0,313.92,316.36,4916555,63.51,64.0,62.784,63.272,24582775,0.0,1.0
