symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
HPQ,2017-10-03 00:00:00+00:00,20.09,20.21,20.02,20.05,6591223,17.4619585171,17.5662609074,17.401115456,17.4271910536,6591223,0.0,1.0
HPQ,2017-10-04 00:00:00+00:00,20.26,20.34,20.03,20.06,7001689,17.6097202367,17.6792551636,17.4098073219,17.4358829195,7001689,0.0,1.0
HPQ,2017-10-05 00:00:00+00:00,20.35,20.42,20.17,20.17,11265282,17.6879470295,17.7487900905,17.531493444,17.531493444,11265282,0.0,1.0
HPQ,2017-10-06 00:00:00+00:00,20.58,20.61,20.2,20.2,10591550,17.8878599443,17.9139355419,17.5575690415,17.5575690415,10591550,0.0,1.0
HPQ,2017-10-09 00:00:00+00:00,20.57,20.73,20.55,20.64,5581792,17.8791680784,18.0182379322,17.8617843467,17.9400111395,5581792,0.0,1.0
HPQ,2017-10-10 00:00:00+00:00,20.57,20.6165,20.4195,20.6165,6661246,17.8791680784,17.9195852547,17.7483554972,17.9195852547,6661246,0.0,1.0
HPQ,2017-10-11 00:00:00+00:00,20.41,20.72,20.29,20.57,8282447,17.7400982246,18.0095460664,17.6357958343,17.8791680784,8282447,0.0,1.0
HPQ,2017-10-12 00:00:00+00:00,20.4,20.47,20.25,20.35,9053027,17.7314063588,17.7922494198,17.6010283709,17.6879470295,9053027,0.0,1.0
HPQ,2017-10-13 00:00:00+00:00,21.71,22.0,20.945,20.95,26962068,18.8700407867,19.1221048967,18.2051130483,18.2094589812,26962068,0.0,1.0
HPQ,2017-10-16 00:00:00+00:00,21.79,21.87,21.68,21.77,9644305,18.9395757136,19.0091106405,18.8439651891,18.9221919819,9644305,0.0,1.0
HPQ,2017-10-17 00:00:00+00:00,21.55,21.85,21.46,21.77,7118127,18.7309709329,18.9917269088,18.6527441402,18.9221919819,7118127,0.0,1.0
HPQ,2017-10-18 00:00:00+00:00,21.72,22.08,21.67,21.74,7598570,18.8787326526,19.1916398236,18.8352733233,18.8961163843,7598570,0.0,1.0
HPQ,2017-10-19 00:00:00+00:00,21.96,21.97,21.51,21.64,7962120,19.0873374333,19.0960292991,18.6962034695,18.8091977257,7962120,0.0,1.0
HPQ,2017-10-20 00:00:00+00:00,22.02,22.16,21.895,22.03,8610068,19.1394886285,19.2611747505,19.0308403052,19.1481804943,8610068,0.0,1.0
HPQ,2017-10-23 00:00:00+00:00,22.12,22.3059,22.1,22.15,8671561,19.2264072871,19.3879890735,19.2090235554,19.2524828847,8671561,0.0,1.0
HPQ,2017-10-24 00:00:00+00:00,21.95,22.21,21.935,22.11,8191657,19.0786455674,19.3046340798,19.0656077686,19.2177154212,8191657,0.0,1.0
HPQ,2017-10-25 00:00:00+00:00,21.68,21.935,21.65,21.87,10824771,18.8439651891,19.0656077686,18.8178895916,19.0091106405,10824771,0.0,1.0
HPQ,2017-10-26 00:00:00+00:00,21.52,21.91,21.47,21.78,17008871,18.7048953353,19.043878104,18.661436006,18.9308838478,17008871,0.0,1.0
HPQ,2017-10-27 00:00:00+00:00,21.5,21.66,21.32,21.61,20420283,18.6875116036,18.8265814574,18.5310580181,18.7831221281,20420283,0.0,1.0
HPQ,2017-10-30 00:00:00+00:00,21.39,21.53,21.32,21.47,7459192,18.5919010791,18.7135872012,18.5310580181,18.661436006,7459192,0.0,1.0
HPQ,2017-10-31 00:00:00+00:00,21.55,21.705,21.43,21.43,9651959,18.7309709329,18.8656948538,18.6266685426,18.6266685426,9651959,0.0,1.0
HPQ,2017-11-01 00:00:00+00:00,21.47,21.64,21.39,21.6,8812142,18.661436006,18.8091977257,18.5919010791,18.7744302622,8812142,0.0,1.0
HPQ,2017-11-02 00:00:00+00:00,21.44,21.56,21.07,21.38,14753053,18.6353604084,18.7396627988,18.3137613715,18.5832092133,14753053,0.0,1.0
HPQ,2017-11-03 00:00:00+00:00,21.47,21.55,21.33,21.5,7709603,18.661436006,18.7309709329,18.539749884,18.6875116036,7709603,0.0,1.0
HPQ,2017-11-06 00:00:00+00:00,21.44,21.53,21.38,21.47,13308987,18.6353604084,18.7135872012,18.5832092133,18.661436006,13308987,0.0,1.0
HPQ,2017-11-07 00:00:00+00:00,21.38,21.47,21.32,21.47,6180792,18.5832092133,18.661436006,18.5310580181,18.661436006,6180792,0.0,1.0
HPQ,2017-11-08 00:00:00+00:00,21.42,21.47,21.24,21.34,6061848,18.6179766767,18.661436006,18.4615230912,18.5484417498,6061848,0.0,1.0
HPQ,2017-11-09 00:00:00+00:00,21.34,21.4,21.15,21.27,5844747,18.5484417498,18.600592945,18.3832962984,18.4875986888,5844747,0.0,1.0
HPQ,2017-11-10 00:00:00+00:00,21.23,21.31,21.14,21.25,6225684,18.4528312253,18.5223661522,18.3746044326,18.4702149571,6225684,0.0,1.0
HPQ,2017-11-13 00:00:00+00:00,21.17,21.33,21.15,21.23,4906748,18.4006800302,18.539749884,18.3832962984,18.4528312253,4906748,0.0,1.0
HPQ,2017-11-14 00:00:00+00:00,21.36,21.445,20.99,21.1,11626555,18.5658254816,18.6397063414,18.2442264447,18.3398369691,11626555,0.0,1.0
HPQ,2017-11-15 00:00:00+00:00,21.36,21.53,21.24,21.31,12635702,18.5658254816,18.7135872012,18.4615230912,18.5223661522,12635702,0.0,1.0
HPQ,2017-11-16 00:00:00+00:00,21.57,21.75,21.41,21.43,9357392,18.7483546647,18.9048082502,18.6092848109,18.6266685426,9357392,0.0,1.0
HPQ,2017-11-17 00:00:00+00:00,21.75,21.87,21.4502,21.51,10633230,18.9048082502,19.0091106405,18.6442261116,18.6962034695,10633230,0.0,1.0
HPQ,2017-11-20 00:00:00+00:00,22.12,22.275,21.77,21.81,11813074,19.2264072871,19.3611312079,18.9221919819,18.9569594453,11813074,0.0,1.0
HPQ,2017-11-21 00:00:00+00:00,22.46,22.68,22.3,22.34,16970732,19.5219307264,19.7131517754,19.3828608726,19.417628336,16970732,0.0,1.0
HPQ,2017-11-22 00:00:00+00:00,21.34,21.53,20.59,21.0,28411338,18.5484417498,18.7135872012,17.8965518102,18.2529183105,28411338,0.0,1.0
HPQ,2017-11-24 00:00:00+00:00,21.24,21.52,20.99,21.44,9657949,18.4615230912,18.7048953353,18.2442264447,18.6353604084,9657949,0.0,1.0
HPQ,2017-11-27 00:00:00+00:00,21.25,21.33,20.955,21.17,15247380,18.4702149571,18.539749884,18.2138049141,18.4006800302,15247380,0.0,1.0
HPQ,2017-11-28 00:00:00+00:00,21.66,21.68,21.15,21.27,10239509,18.8265814574,18.8439651891,18.3832962984,18.4875986888,10239509,0.0,1.0
HPQ,2017-11-29 00:00:00+00:00,21.43,21.97,21.35,21.74,12113450,18.6266685426,19.0960292991,18.5571336157,18.8961163843,12113450,0.0,1.0
HPQ,2017-11-30 00:00:00+00:00,21.45,21.78,21.31,21.49,13922768,18.6440522743,18.9308838478,18.5223661522,18.6788197378,13922768,0.0,1.0
HPQ,2017-12-01 00:00:00+00:00,21.41,21.59,20.97,21.38,9909907,18.6092848109,18.7657383964,18.2268427129,18.5832092133,9909907,0.0,1.0
HPQ,2017-12-04 00:00:00+00:00,21.08,21.73,21.04,21.46,12938621,18.3224532374,18.8874245185,18.287685774,18.6527441402,12938621,0.0,1.0
HPQ,2017-12-05 00:00:00+00:00,21.07,21.25,21.02,21.18,9193125,18.3137613715,18.4702149571,18.2703020422,18.409371896,9193125,0.0,1.0
HPQ,2017-12-06 00:00:00+00:00,21.02,21.15,20.88,21.08,10032072,18.2703020422,18.3832962984,18.1486159202,18.3224532374,10032072,0.0,1.0
HPQ,2017-12-07 00:00:00+00:00,20.97,21.14,20.92,21.04,8444305,18.2268427129,18.3746044326,18.1833833836,18.287685774,8444305,0.0,1.0
HPQ,2017-12-08 00:00:00+00:00,21.07,21.12,20.86,21.05,13484082,18.3137613715,18.3572207009,18.1312321884,18.2963776398,13484082,0.0,1.0
HPQ,2017-12-11 00:00:00+00:00,21.3,21.36,20.93,20.97,7708487,18.5136742864,18.5658254816,18.1920752495,18.2268427129,7708487,0.0,1.0
HPQ,2017-12-12 00:00:00+00:00,20.98,21.2,20.87,21.02,7173453,18.3566122702,18.5491029614,18.2603669247,18.3916105777,7173453,0.1393,1.0
HPQ,2017-12-13 00:00:00+00:00,20.85,20.98,20.76,20.94,9127340,18.242867771,18.3566122702,18.1641215791,18.3216139628,9127340,0.0,1.0
HPQ,2017-12-14 00:00:00+00:00,20.74,20.9,20.73,20.82,8159694,18.1466224254,18.2866156553,18.1378728485,18.2166190404,8159694,0.0,1.0
HPQ,2017-12-15 00:00:00+00:00,20.92,21.0,20.66,20.88,16064516,18.304114809,18.374111424,18.0766258105,18.2691165016,16064516,0.0,1.0
HPQ,2017-12-18 00:00:00+00:00,21.29,21.34,20.99,21.0,11953851,18.6278491532,18.6715970375,18.3653618471,18.374111424,11953851,0.0,1.0
HPQ,2017-12-19 00:00:00+00:00,21.42,21.62,21.24,21.37,9765164,18.7415936525,18.9165851898,18.5841012688,18.6978457681,9765164,0.0,1.0
HPQ,2017-12-20 00:00:00+00:00,21.46,21.6,21.29,21.5,7344348,18.7765919599,18.8990860361,18.6278491532,18.8115902674,7344348,0.0,1.0
HPQ,2017-12-21 00:00:00+00:00,21.25,21.58,21.23,21.51,8638975,18.5928508457,18.8815868824,18.575351692,18.8203398443,8638975,0.0,1.0
HPQ,2017-12-22 00:00:00+00:00,21.26,21.34,21.15,21.25,3996196,18.6016004226,18.6715970375,18.505355077,18.5928508457,3996196,0.0,1.0
HPQ,2017-12-26 00:00:00+00:00,21.23,21.31,21.13,21.13,3009081,18.575351692,18.6453483069,18.4878559233,18.4878559233,3009081,0.0,1.0
HPQ,2017-12-27 00:00:00+00:00,21.27,21.29,21.1,21.15,7555277,18.6103499994,18.6278491532,18.4616071927,18.505355077,7555277,0.0,1.0
HPQ,2017-12-28 00:00:00+00:00,21.15,21.3,21.07,21.22,5213212,18.505355077,18.63659873,18.4353584621,18.5666021151,5213212,0.0,1.0
HPQ,2017-12-29 00:00:00+00:00,21.01,21.28,21.01,21.17,5185007,18.3828610009,18.6190995763,18.3828610009,18.5228542308,5185007,0.0,1.0
HPQ,2018-01-02 00:00:00+00:00,21.32,21.33,21.0,21.18,6456044,18.6540978838,18.6628474606,18.374111424,18.5316038076,6456044,0.0,1.0
HPQ,2018-01-03 00:00:00+00:00,21.37,21.5,21.24,21.31,5956348,18.6978457681,18.8115902674,18.5841012688,18.6453483069,5956348,0.0,1.0
HPQ,2018-01-04 00:00:00+00:00,21.53,21.64,21.33,21.4,7568739,18.837838998,18.9340843436,18.6628474606,18.7240944987,7568739,0.0,1.0
HPQ,2018-01-05 00:00:00+00:00,21.75,21.77,21.29,21.61,6396269,19.0303296891,19.0478288429,18.6278491532,18.907835613,6396269,0.0,1.0
HPQ,2018-01-08 00:00:00+00:00,21.84,21.88,21.59,21.78,5655294,19.1090758809,19.1440741884,18.8903364592,19.0565784197,5655294,0.0,1.0
HPQ,2018-01-09 00:00:00+00:00,21.81,21.95,21.72,21.79,7591512,19.0828271503,19.2053212265,19.0040809585,19.0653279966,7591512,0.0,1.0
HPQ,2018-01-10 00:00:00+00:00,22.05,22.14,21.68,21.68,8441788,19.2928169952,19.371563187,18.969082651,18.969082651,8441788,0.0,1.0
HPQ,2018-01-11 00:00:00+00:00,22.41,22.42,22.06,22.08,8355791,19.6078017625,19.6165513393,19.3015665721,19.3190657258,8355791,0.0,1.0
HPQ,2018-01-12 00:00:00+00:00,22.92,22.97,22.45,22.48,8820949,20.0540301828,20.0977780671,19.6428000699,19.6690488005,8820949,0.0,1.0
HPQ,2018-01-16 00:00:00+00:00,22.88,23.11,22.75,23.05,9309612,20.0190318753,20.2202721433,19.905287376,20.167774682,9309612,0.0,1.0
HPQ,2018-01-17 00:00:00+00:00,23.46,23.49,22.66,22.7,11149850,20.5265073337,20.5527560643,19.8265411842,19.8615394916,11149850,0.0,1.0
HPQ,2018-01-18 00:00:00+00:00,23.29,23.57,23.25,23.43,12066923,20.3777645269,20.6227526792,20.3427662194,20.500258603,12066923,0.0,1.0
HPQ,2018-01-19 00:00:00+00:00,23.7,23.79,23.42,23.43,11456696,20.7364971785,20.8152433703,20.4915090262,20.500258603,11456696,0.0,1.0
HPQ,2018-01-22 00:00:00+00:00,23.85,23.96,23.53,23.68,9103550,20.8677408315,20.9639861771,20.5877543717,20.7189980248,9103550,0.0,1.0
HPQ,2018-01-23 00:00:00+00:00,23.81,23.86,23.36,23.43,7441794,20.8327425241,20.8764904084,20.439011565,20.500258603,7441794,0.0,1.0
HPQ,2018-01-24 00:00:00+00:00,23.66,24.0,23.54,23.89,6622429,20.701498871,20.9989844846,20.5965039486,20.902739139,6622429,0.0,1.0
HPQ,2018-01-25 00:00:00+00:00,23.32,23.84,23.3,23.77,7048523,20.4040132575,20.8589912547,20.3865141038,20.7977442166,7048523,0.0,1.0
HPQ,2018-01-26 00:00:00+00:00,23.91,23.92,23.54,23.54,7931494,20.9202382927,20.9289878696,20.5965039486,20.5965039486,7931494,0.0,1.0
HPQ,2018-01-29 00:00:00+00:00,23.81,24.1,23.71,24.1,6681864,20.8327425241,21.0864802532,20.7452467554,21.0864802532,6681864,0.0,1.0
HPQ,2018-01-30 00:00:00+00:00,23.44,23.76,23.29,23.64,7872857,20.5090081799,20.7889946397,20.3777645269,20.6839997173,7872857,0.0,1.0
HPQ,2018-01-31 00:00:00+00:00,23.32,23.74,23.29,23.56,13627152,20.4040132575,20.771495486,20.3777645269,20.6140031023,13627152,0.0,1.0
HPQ,2018-02-01 00:00:00+00:00,23.3,23.48,23.14,23.22,7311987,20.3865141038,20.5440064874,20.2465208739,20.3165174888,7311987,0.0,1.0
HPQ,2018-02-02 00:00:00+00:00,22.48,23.19,22.47,23.08,8914468,19.6690488005,20.2902687582,19.6602992237,20.1940234126,8914468,0.0,1.0
HPQ,2018-02-05 00:00:00+00:00,21.29,22.56,21.28,22.32,13099879,18.6278491532,19.7390454155,18.6190995763,19.5290555706,13099879,0.0,1.0
HPQ,2018-02-06 00:00:00+00:00,21.43,21.49,20.01,20.65,20306168,18.7503432293,18.8028406905,17.507903314,18.0678762336,20306168,0.0,1.0
HPQ,2018-02-07 00:00:00+00:00,21.21,21.53,21.05,21.36,11803698,18.5578525382,18.837838998,18.4178593083,18.6890961913,11803698,0.0,1.0
HPQ,2018-02-08 00:00:00+00:00,19.92,21.34,19.91,21.27,16480244,17.4291571222,18.6715970375,17.4204075453,18.6103499994,16480244,0.0,1.0
HPQ,2018-02-09 00:00:00+00:00,20.11,20.31,19.31,20.21,13164030,17.5953990827,17.7703906201,16.8954329332,17.6828948514,13164030,0.0,1.0
HPQ,2018-02-12 00:00:00+00:00,20.41,20.63,20.14,20.29,12410160,17.8578863887,18.0503770798,17.6216478133,17.7528914663,12410160,0.0,1.0
HPQ,2018-02-13 00:00:00+00:00,20.58,20.66,20.3,20.3,11600472,18.0066291955,18.0766258105,17.7616410432,17.7616410432,11600472,0.0,1.0
HPQ,2018-02-14 00:00:00+00:00,21.29,21.35,20.35,20.44,12084718,18.6278491532,18.6803466144,17.8053889275,17.8841351193,12084718,0.0,1.0
HPQ,2018-02-15 00:00:00+00:00,21.45,21.53,20.95,21.48,7901374,18.7678423831,18.837838998,18.3303635396,18.7940911137,7901374,0.0,1.0
